,Student ID,Course,Term Code,Earned Academic Credit,Final Letter Grade Group,Final Letter Grade,GPA Quality Points
573,8287951,FIN301,202130,Y,D,D,1
574,8287951,ISA225,202210,Y,B,B-,2.7
575,8287951,ISA235,202120,Y,B,B,3
576,8287951,MGT291,202120,Y,B,B,3
577,8287951,MGT295,202310,Y,C,C+,2.3
578,8287951,MTH151,202130,Y,C,C,2
579,8287718,ACC221,202110,Y,A,A-,3.7
580,8287718,BUS104,202020,Y,B,B-,2.7
581,8287718,CSE148,202010,Y,B,B-,2.7
582,8287718,ECO201,202010,Y,D,D+,1.3
583,8287718,NA,202030,Y,B,B-,2.7
584,8287718,FIN301,202210,Y,C,C,2
585,8287718,ISA125,202110,Y,A,A,4
586,8287718,ISA225,202120,Y,C,C,2
587,8287718,ISA235,202120,Y,B,B-,2.7
588,8287718,MGT291,202115,Y,B,B,3
589,8287718,MGT295,202320,Y,D,D+,1.3
590,8287549,BUS104,202010,Y,B,B+,3.3
591,8287549,CSE148,202020,Y,A,A-,3.7
592,8287549,FIN301,202120,Y,A,A-,3.7
593,8287549,ISA235,202120,Y,B,B+,3.3
594,8287549,MGT291,202210,Y,A,A,4
595,8287549,MGT295,202310,Y,B,B+,3.3
596,8287518,ACC221,202010,Y,C,C,2
597,8287518,BUS104,202010,Y,B,B,3
598,8287518,ECO201,202020,Y,A,A,4
599,8287518,FIN301,202120,Y,B,B-,2.7
600,8287518,ISA225,202110,Y,B,B+,3.3
601,8287518,ISA235,202120,Y,A,A-,3.7
602,8287518,MGT291,202120,Y,A,A-,3.7
603,8287480,ACC221,202020,Y,C,C+,2.3
604,8287480,BUS104,202020,Y,B,B-,2.7
605,8287480,CSE148,202010,Y,C,C-,1.7
606,8287480,ECO201,202110,Y,B,B,3
607,8287480,FIN301,202210,Y,D,D,1
608,8287480,ISA125,202110,Y,C,C,2
609,8287480,ISA225,202130,Y,C,C+,2.3
610,8287480,ISA235,202215,Y,B,B+,3.3
611,8287480,MGT291,202120,Y,A,A,4
612,8287480,MTH151,202010,Y,D,D+,1.3
613,8287473,BUS104,202010,Y,B,B,3
614,8287473,CSE148,202020,Y,A,A-,3.7
615,8287473,ECO201,202120,Y,B,B,3
616,8287473,FIN301,202220,Y,A,A-,3.7
617,8287473,ISA125,202110,Y,A,A,4
618,8287473,ISA225,202120,Y,A,A,4
619,8287473,ISA235,202120,Y,A,A-,3.7
620,8287473,MGT291,202110,Y,A,A+,4
621,8287473,MTH151,202030,Y,C,C,2
622,8287467,ACC221,202110,Y,A,A-,3.7
623,8287467,CSE148,202010,Y,B,B+,3.3
624,8287467,FIN301,202210,Y,A,A,4
625,8287467,ISA125,202110,Y,B,B,3
626,8287467,ISA225,202120,Y,A,A,4
627,8287467,ISA235,202110,Y,B,B,3
628,8287467,MGT291,202210,Y,A,A-,3.7
629,8287467,MTH151,202010,Y,A,A,4
630,8287397,ACC221,202020,Y,A,A+,4
631,8287397,BUS104,202010,Y,A,A-,3.7
632,8287397,CSE148,202020,Y,A,A,4
633,8287397,ISA125,202020,Y,A,A,4
634,8287397,ISA225,202110,Y,A,A,4
635,8287397,ISA235,202110,Y,A,A-,3.7
636,8287397,MGT291,202110,Y,A,A+,4
637,8287397,MTH151,202010,Y,A,A-,3.7
638,8287377,ACC221,202020,Y,B,B+,3.3
639,8287377,BUS104,202020,Y,A,A-,3.7
640,8287377,CSE148,202010,Y,A,A,4
641,8287377,ECO201,202120,Y,A,A,4
642,8287377,FIN301,202310,Y,B,B,3
643,8287377,ISA125,202110,Y,B,B+,3.3
644,8287377,ISA225,202120,Y,A,A,4
645,8287377,ISA235,202120,Y,B,B,3
646,8287377,MGT291,202110,Y,A,A,4
647,8287377,MGT295,202310,Y,B,B+,3.3
648,8287228,ACC221,202110,Y,B,B-,2.7
649,8287228,BUS104,202120,Y,A,A-,3.7
650,8287228,CSE148,202110,Y,A,A,4
651,8287228,ECO201,202020,Y,A,A,4
652,8287228,FIN301,202220,Y,C,C+,2.3
653,8287228,ISA125,202120,Y,C,C,2
654,8287228,ISA225,202210,Y,C,C,2
655,8287228,ISA235,202130,Y,A,A-,3.7
656,8287228,MGT291,202215,Y,A,A+,4
657,8287228,MGT295,202310,Y,B,B-,2.7
658,8287228,MTH151,202010,Y,B,B-,2.7
659,8287192,ACC221,202020,Y,A,A,4
660,8287192,BUS104,202010,Y,B,B+,3.3
661,8287192,CSE148,202020,Y,A,A,4
662,8287192,FIN301,202130,Y,A,A,4
663,8287192,ISA125,202110,Y,A,A-,3.7
664,8287192,ISA225,202120,Y,A,A,4
665,8287192,ISA235,202120,Y,B,B+,3.3
666,8287192,MGT291,202210,Y,A,A,4
667,8287192,MTH151,202010,Y,A,A-,3.7
668,8287137,BUS104,202010,Y,B,B,3
669,8287137,CSE148,202020,Y,A,A,4
670,8287137,ECO201,202020,Y,B,B,3
671,8287137,FIN301,202120,Y,B,B+,3.3
672,8287137,ISA225,202020,Y,A,A-,3.7
673,8287137,ISA235,202110,Y,B,B,3
674,8287137,MGT291,202110,Y,A,A+,4
675,8287039,CSE148,202010,Y,C,C-,1.7
676,8287039,ECO201,202110,Y,B,B,3
677,8287039,FIN301,202120,Y,A,A-,3.7
678,8287039,ISA225,202120,Y,C,C,2
679,8287039,ISA235,202210,Y,B,B+,3.3
680,8287039,MGT291,202120,Y,B,B,3
681,8286870,BUS104,202010,Y,B,B-,2.7
682,8286870,CSE148,202020,Y,A,A,4
683,8286870,FIN301,202120,Y,C,C+,2.3
684,8286870,ISA225,202020,Y,B,B+,3.3
685,8286870,MGT291,202120,Y,A,A,4
686,8286870,MTH151,202010,Y,B,B,3
687,8286503,ACC221,202010,Y,B,B,3
688,8286503,BUS104,202010,Y,B,B+,3.3
689,8286503,CSE148,202020,Y,A,A,4
690,8286503,ECO201,202120,Y,B,B,3
691,8286503,FIN301,202310,Y,A,A-,3.7
692,8286503,ISA125,202020,Y,A,A-,3.7
693,8286503,ISA225,202110,Y,A,A,4
694,8286503,ISA235,202120,Y,A,A-,3.7
695,8286503,MGT291,202220,Y,B,B+,3.3
696,8286386,ACC221,202010,Y,B,B-,2.7
697,8286386,BUS104,202010,Y,A,A-,3.7
698,8286386,CSE148,202015,Y,A,A+,4
699,8286386,ECO201,202020,Y,A,A,4
700,8286386,FIN301,202120,Y,A,A-,3.7
701,8286386,ISA225,202030,Y,A,A,4
702,8286386,ISA235,202110,Y,A,A-,3.7
703,8286386,MGT291,202310,Y,A,A,4
704,8286362,ACC221,202020,Y,A,A,4
705,8286362,BUS104,202120,Y,A,A,4
706,8286362,CSE148,202110,Y,A,A+,4
707,8286362,ECO201,202010,Y,A,A,4
708,8286362,FIN301,202120,Y,A,A,4
709,8286362,ISA125,202120,Y,A,A,4
710,8286362,ISA225,202210,Y,A,A,4
711,8286362,ISA235,202210,Y,A,A,4
712,8286362,MGT291,202220,Y,A,A,4
713,8286362,MGT295,202320,Y,A,A,4
714,8286290,ACC221,202010,Y,B,B-,2.7
715,8286290,BUS104,202010,Y,A,A-,3.7
716,8286290,CSE148,202020,Y,D,D+,1.3
717,8286290,NA,202120,Y,B,B,3
718,8286290,FIN301,202110,Y,B,B+,3.3
719,8286290,ISA235,202210,Y,B,B,3
720,8286290,MGT291,202120,Y,B,B+,3.3
721,8285964,ACC221,202020,Y,A,A,4
722,8285964,BUS104,202010,Y,A,A,4
723,8285964,CSE148,202015,Y,A,A+,4
724,8285964,ECO201,202020,Y,A,A+,4
725,8285964,FIN301,202110,Y,A,A,4
726,8285964,ISA225,202020,Y,A,A+,4
727,8285964,ISA235,202020,Y,A,A,4
728,8285964,MGT291,202220,Y,A,A-,3.7
729,8285616,ACC221,202020,Y,A,A-,3.7
730,8285616,BUS104,202010,Y,B,B+,3.3
731,8285616,CSE148,202020,Y,B,B+,3.3
732,8285616,ECO201,202010,Y,B,B+,3.3
733,8285616,FIN301,202120,Y,A,A,4
734,8285616,ISA225,202110,Y,A,A,4
735,8285616,ISA235,202120,Y,A,A-,3.7
736,8285616,MGT291,202120,Y,B,B+,3.3
737,8285592,ACC221,202020,Y,A,A-,3.7
738,8285592,BUS104,202010,Y,B,B-,2.7
739,8285592,CSE148,202020,Y,B,B+,3.3
740,8285592,FIN301,202120,Y,B,B,3
741,8285592,ISA225,202020,Y,A,A,4
742,8285592,MGT291,202120,Y,C,C-,1.7
743,8285547,ACC221,202020,Y,A,A,4
744,8285547,BUS104,202010,Y,A,A-,3.7
745,8285547,CSE148,202020,Y,A,A,4
746,8285547,FIN301,202120,Y,A,A,4
747,8285547,ISA225,202110,Y,A,A,4
748,8285547,ISA235,202110,Y,A,A,4
749,8285547,MGT291,202120,Y,A,A-,3.7
750,8285547,MTH151,202010,Y,B,B,3
751,8285262,BUS104,202010,Y,A,A,4
752,8285262,CSE148,202010,Y,A,A,4
753,8285262,FIN301,202010,Y,A,A,4
754,8285262,ISA235,202020,Y,A,A,4
755,8285262,MGT291,202020,Y,A,A+,4
756,8284750,ACC221,202020,Y,B,B+,3.3
757,8284750,BUS104,202010,Y,A,A-,3.7
758,8284750,CSE148,202020,Y,A,A,4
759,8284750,FIN301,202120,Y,B,B,3
760,8284750,ISA125,202110,Y,B,B,3
761,8284750,ISA225,202120,Y,B,B,3
762,8284750,ISA235,202110,Y,B,B+,3.3
763,8284750,MGT291,202110,Y,A,A,4
764,8284750,MTH151,202010,Y,B,B-,2.7
765,8284681,ACC221,202030,Y,B,B-,2.7
766,8284681,BUS104,202010,Y,B,B+,3.3
767,8284681,CSE148,202020,Y,A,A-,3.7
768,8284681,ECO201,202020,Y,B,B-,2.7
769,8284681,FIN301,202210,Y,B,B+,3.3
770,8284681,ISA125,202110,Y,A,A,4
771,8284681,ISA225,202210,Y,B,B,3
772,8284681,ISA235,202120,Y,A,A-,3.7
773,8284681,MGT291,202220,Y,A,A,4
774,8284681,MGT295,202310,Y,B,B,3
775,8284681,MTH151,202010,Y,A,A,4
776,8284604,ACC221,202020,Y,A,A-,3.7
777,8284604,BUS104,202020,Y,A,A-,3.7
778,8284604,CSE148,202010,Y,A,A,4
779,8284604,FIN301,202220,Y,A,A,4
780,8284604,ISA225,202210,Y,A,A,4
781,8284604,ISA235,202110,Y,A,A-,3.7
782,8284604,MGT291,202220,Y,A,A+,4
783,8284604,MTH151,202010,Y,A,A,4
784,8284510,ACC221,202110,Y,A,A,4
785,8284510,BUS104,202020,Y,A,A,4
786,8284510,CSE148,202010,Y,A,A,4
787,8284510,ECO201,202020,Y,A,A,4
788,8284510,FIN301,202210,Y,A,A,4
789,8284510,ISA225,202110,Y,A,A+,4
790,8284510,ISA235,202110,Y,A,A,4
791,8284510,MGT291,202220,Y,A,A+,4
792,8284510,MGT295,202320,Y,A,A-,3.7
793,8284510,MTH151,202010,Y,A,A,4
794,8284453,ACC221,202110,Y,A,A,4
795,8284453,CSE148,202010,Y,A,A,4
796,8284453,ECO201,202120,Y,A,A,4
797,8284453,FIN301,202210,Y,A,A,4
798,8284453,ISA225,202210,Y,A,A-,3.7
799,8284453,ISA235,202120,Y,A,A-,3.7
800,8284203,BUS104,202010,Y,C,C+,2.3
801,8284203,FIN301,202220,Y,C,C+,2.3
802,8284203,ISA225,202210,Y,A,A-,3.7
803,8284203,ISA235,202110,Y,B,B,3
804,8284203,MGT291,202110,Y,B,B,3
805,8284203,MGT295,202310,Y,B,B,3
806,8284203,MTH151,202010,N,F,F,0
807,8284203,NA,202110,Y,C,C,2
808,8284084,ACC221,202020,Y,B,B+,3.3
809,8284084,BUS104,202020,Y,A,A-,3.7
810,8284084,CSE148,202010,Y,A,A,4
811,8284084,FIN301,202210,Y,B,B,3
812,8284084,ISA125,202110,Y,A,A,4
813,8284084,ISA225,202120,Y,A,A-,3.7
814,8284084,ISA235,202210,Y,A,A+,4
815,8284084,MGT291,202215,Y,A,A,4
816,8284084,MTH151,202010,Y,B,B,3
817,8284065,ACC221,202010,Y,C,C,2
818,8284065,BUS104,202010,Y,B,B+,3.3
819,8284065,CSE148,202020,Y,A,A-,3.7
820,8284065,ECO201,202020,Y,B,B+,3.3
821,8284065,FIN301,202110,Y,A,A-,3.7
822,8284065,ISA225,202110,Y,B,B,3
823,8284065,ISA235,202120,Y,B,B,3
824,8284052,ACC221,202020,Y,A,A,4
825,8284052,BUS104,202010,Y,A,A,4
826,8284052,ECO201,202010,Y,A,A,4
827,8284052,FIN301,202120,Y,A,A,4
828,8284052,ISA225,202110,Y,A,A,4
829,8284052,MGT291,202120,Y,A,A,4
830,8283949,BUS104,202010,Y,A,A-,3.7
831,8283949,CSE148,202020,Y,A,A,4
832,8283949,FIN301,202120,Y,B,B+,3.3
833,8283949,ISA125,202110,Y,A,A,4
834,8283949,ISA225,202120,Y,B,B-,2.7
835,8283949,ISA235,202210,Y,B,B+,3.3
836,8283949,MGT291,202110,Y,A,A,4
837,8283907,ACC221,202110,Y,B,B+,3.3
838,8283907,BUS104,202020,Y,B,B-,2.7
839,8283907,CSE148,202010,Y,B,B-,2.7
840,8283907,FIN301,202120,Y,A,A,4
841,8283907,ISA125,202110,Y,B,B,3
842,8283907,ISA225,202120,Y,C,C,2
843,8283907,ISA235,202210,Y,A,A-,3.7
844,8283907,MGT291,202215,Y,B,B,3
845,8283765,ISA235,202220,Y,B,B,3
846,8283765,MTH151,202020,Y,A,A,4
847,8283555,ACC221,202010,Y,C,C,2
848,8283555,BUS104,202020,Y,B,B,3
849,8283555,CSE148,202010,Y,C,C+,2.3
850,8283555,ECO201,202020,Y,C,C,2
851,8283555,FIN301,202210,Y,C,C+,2.3
852,8283555,ISA225,202120,Y,B,B-,2.7
853,8283555,ISA235,202120,Y,B,B-,2.7
854,8283555,MGT291,202120,Y,A,A,4
855,8283456,BUS104,202010,Y,B,B,3
856,8283456,CSE148,202020,Y,A,A-,3.7
857,8283456,FIN301,202120,Y,B,B+,3.3
858,8283456,ISA225,202110,Y,B,B,3
859,8283456,ISA235,202120,Y,A,A-,3.7
860,8283456,MGT291,202215,Y,A,A,4
861,8283387,ACC221,202020,Y,A,A-,3.7
862,8283387,BUS104,202010,Y,A,A,4
863,8283387,CSE148,202020,Y,A,A,4
864,8283387,FIN301,202120,Y,B,B,3
865,8283387,ISA225,202110,Y,A,A-,3.7
866,8283387,ISA235,202110,Y,A,A-,3.7
867,8283387,MGT291,202120,Y,B,B+,3.3
868,8283387,MGT295,202320,Y,A,A,4
869,8283387,MTH151,202010,Y,A,A,4
870,8283359,ACC221,202020,Y,A,A-,3.7
871,8283359,BUS104,202020,Y,A,A-,3.7
872,8283359,CSE148,202010,Y,A,A,4
873,8283359,FIN301,202120,Y,A,A,4
874,8283359,ISA225,202110,Y,A,A-,3.7
875,8283359,ISA235,202120,Y,A,A,4
876,8283359,MGT291,202115,Y,A,A,4
877,8283359,MGT295,202320,Y,A,A-,3.7
878,8283359,MTH151,202010,Y,B,B,3
879,8283272,BUS104,202010,Y,B,B+,3.3
880,8283272,ECO201,202120,Y,B,B+,3.3
881,8283272,FIN301,202220,Y,B,B,3
882,8283272,ISA125,202110,Y,B,B,3
883,8283272,ISA225,202210,Y,A,A-,3.7
884,8283272,ISA235,202120,Y,A,A,4
885,8283272,MGT291,202310,Y,A,A,4
886,8283170,BUS104,202010,Y,B,B-,2.7
887,8283170,FIN301,202120,Y,C,C+,2.3
888,8283170,ISA235,202120,Y,B,B,3
889,8283170,MGT291,202220,Y,A,A-,3.7
890,8283170,MGT295,202320,Y,D,D+,1.3
891,8282998,CSE148,202120,Y,C,C+,2.3
892,8282998,ISA235,202130,Y,B,B+,3.3
893,8282974,ACC221,202020,Y,B,B,3
894,8282974,CSE148,202010,Y,B,B,3
895,8282974,ECO201,202120,Y,A,A,4
896,8282974,FIN301,202210,Y,B,B,3
897,8282974,ISA225,202130,Y,B,B,3
898,8282974,ISA235,202120,Y,B,B,3
899,8282974,MGT291,202210,Y,B,B+,3.3
900,8282974,MTH151,202010,Y,C,C,2
901,8282958,ACC221,202120,Y,C,C,2
902,8282958,BUS104,202110,Y,B,B+,3.3
903,8282958,CSE148,202120,Y,A,A+,4
904,8282958,ECO201,202015,Y,B,B+,3.3
905,8282958,FIN301,202310,Y,C,C,2
906,8282958,ISA125,202120,Y,D,D+,1.3
907,8282958,ISA225,202210,Y,C,C+,2.3
908,8282958,ISA235,202210,Y,C,C,2
909,8282958,MGT291,202210,Y,B,B,3
910,8282958,MGT295,202310,Y,B,B,3
911,8282958,MTH151,202020,Y,A,A+,4
912,8282747,ACC221,202010,Y,A,A,4
913,8282747,BUS104,202010,Y,A,A,4
914,8282747,CSE148,202020,Y,A,A+,4
915,8282747,FIN301,202120,Y,A,A,4
916,8282747,ISA225,202020,Y,A,A+,4
917,8282747,ISA235,202110,Y,A,A,4
918,8282747,MGT291,202220,Y,A,A,4
919,8282676,CSE148,202010,Y,B,B+,3.3
920,8282676,FIN301,202130,Y,D,D,1
921,8282676,ISA225,202120,Y,C,C+,2.3
922,8282676,MGT291,202020,Y,A,A,4
923,8282676,MTH151,202010,Y,C,C,2
924,8282057,CSE148,202010,Y,A,A,4
925,8282057,ECO201,202110,Y,C,C,2
926,8282057,FIN301,202210,Y,C,C+,2.3
927,8282057,ISA225,202210,Y,B,B,3
928,8282057,MGT291,202120,Y,B,B+,3.3
929,8282057,MGT295,202320,Y,C,C,2
930,8281982,BUS104,202010,Y,B,B,3
931,8281982,CSE148,202110,Y,A,A,4
932,8281982,ECO201,202020,Y,A,A,4
933,8281982,FIN301,202120,Y,A,A-,3.7
934,8281982,ISA235,202120,Y,A,A-,3.7
935,8281982,MGT291,202210,Y,A,A-,3.7
936,8281982,MTH151,202010,Y,B,B,3
937,8281767,ACC221,202210,N,F,F,0
938,8281767,NA,202320,Y,B,B-,2.7
939,8281767,BUS104,202010,Y,C,C+,2.3
940,8281767,CSE148,202310,Y,B,B-,2.7
941,8281767,ISA125,202210,N,F,F,0
942,8281767,NA,202220,Y,B,B,3
943,8281767,ISA225,202310,Y,B,B-,2.7
944,8281767,ISA235,202315,Y,C,C+,2.3
945,8281767,MGT291,202210,Y,B,B-,2.7
946,8281767,MTH151,202010,Y,C,C+,2.3
947,8281756,BUS104,202010,Y,B,B+,3.3
948,8281756,CSE148,202020,Y,A,A,4
949,8281756,ECO201,202110,Y,A,A,4
950,8281756,FIN301,202120,Y,B,B+,3.3
951,8281756,ISA235,202110,Y,A,A-,3.7
952,8281756,MGT291,202120,Y,A,A,4
953,8281369,CSE148,202010,Y,B,B+,3.3
954,8281369,FIN301,202220,Y,B,B,3
955,8281369,ISA225,202110,Y,C,C+,2.3
956,8281369,ISA235,202120,Y,B,B,3
957,8281369,MGT291,202315,Y,C,C+,2.3
958,8281369,MTH151,202010,Y,C,C+,2.3
959,8281275,BUS104,202010,Y,B,B,3
960,8281275,ECO201,202020,Y,A,A-,3.7
961,8281275,FIN301,202120,Y,A,A,4
962,8281275,ISA225,202020,Y,A,A-,3.7
963,8281275,MGT291,202115,Y,A,A,4
964,8281172,ACC221,202020,Y,B,B+,3.3
965,8281172,BUS104,202010,Y,B,B-,2.7
966,8281172,ECO201,202010,Y,B,B-,2.7
967,8281172,FIN301,202220,Y,D,D,1
968,8281172,ISA225,202210,Y,D,D,1
969,8281172,NA,202220,Y,C,C,2
970,8281172,ISA235,202120,Y,A,A-,3.7
971,8281172,MGT291,202210,Y,B,B,3
972,8281172,MGT295,202320,Y,C,C,2
973,8281172,MTH151,202010,Y,C,C,2
974,8280850,ACC221,202010,Y,C,C+,2.3
975,8280850,BUS104,202010,Y,B,B-,2.7
976,8280850,CSE148,202020,Y,B,B+,3.3
977,8280850,FIN301,202120,Y,B,B+,3.3
978,8280850,ISA225,202110,Y,B,B+,3.3
979,8280850,ISA235,202210,Y,B,B,3
980,8280850,MGT291,202210,Y,B,B-,2.7
981,8280700,ACC221,202110,Y,C,C+,2.3
982,8280700,CSE148,202010,Y,B,B,3
983,8280700,ECO201,202110,Y,B,B-,2.7
984,8280700,FIN301,202310,Y,A,A,4
985,8280700,ISA225,202120,Y,A,A,4
986,8280700,ISA235,202110,Y,B,B,3
987,8280700,MGT291,202115,Y,A,A,4
988,8280700,MTH151,202010,Y,B,B,3
989,8280433,ACC221,202110,Y,A,A,4
990,8280433,BUS104,202020,Y,A,A-,3.7
991,8280433,CSE148,202110,Y,A,A,4
992,8280433,ECO201,202020,Y,A,A,4
993,8280433,FIN301,202120,Y,A,A,4
994,8280433,ISA225,202120,Y,A,A+,4
995,8280433,ISA235,202210,Y,A,A,4
996,8280433,MGT291,202120,Y,A,A,4
997,8280433,MTH151,202010,Y,B,B,3
998,8280368,ACC221,202010,Y,C,C,2
999,8280368,BUS104,202010,Y,B,B,3
1000,8280368,CSE148,202020,Y,A,A-,3.7
1001,8280368,FIN301,202120,Y,B,B,3
1002,8280368,ISA235,202120,Y,C,C+,2.3
1003,8280368,MGT291,202120,Y,A,A,4
1004,8280174,ACC221,202110,Y,B,B+,3.3
1005,8280174,BUS104,202110,Y,B,B,3
1006,8280174,CSE148,202120,Y,B,B,3
1007,8280174,FIN301,202310,Y,B,B,3
1008,8280174,ISA125,202120,Y,B,B-,2.7
1009,8280174,ISA225,202220,Y,B,B+,3.3
1010,8280174,ISA235,202210,Y,B,B,3
1011,8280174,MGT291,202220,Y,B,B,3
1012,8280125,ACC221,202030,Y,C,C,2
1013,8280125,BUS104,202010,Y,B,B+,3.3
1014,8280125,CSE148,202030,Y,B,B-,2.7
1015,8280125,FIN301,202120,Y,A,A-,3.7
1016,8280125,ISA125,202110,Y,B,B+,3.3
1017,8280125,ISA225,202120,Y,C,C-,1.7
1018,8280125,MGT291,202310,Y,C,C-,1.7
1019,8280125,MGT295,202310,Y,C,C,2
1020,8280125,MTH151,202010,Y,A,A-,3.7
1021,8280077,ACC221,202010,Y,B,B,3
1022,8280077,BUS104,202010,Y,A,A-,3.7
1023,8280077,CSE148,202020,Y,A,A-,3.7
1024,8280077,ECO201,202020,Y,B,B+,3.3
1025,8280077,FIN301,202210,Y,B,B,3
1026,8280077,MGT291,202210,Y,B,B+,3.3
1027,8280077,MGT295,202310,Y,B,B-,2.7
1028,8280063,ACC221,202110,Y,B,B,3
1029,8280063,BUS104,202020,Y,B,B,3
1030,8280063,CSE148,202010,Y,B,B+,3.3
1031,8280063,ECO201,202110,Y,B,B-,2.7
1032,8280063,FIN301,202230,Y,B,B,3
1033,8280063,ISA125,202110,Y,B,B,3
1034,8280063,ISA225,202210,Y,A,A,4
1035,8280063,ISA235,202020,Y,B,B,3
1036,8280063,MGT291,202220,Y,B,B,3
1037,8280063,MTH151,202010,Y,C,C,2
1038,8280060,ACC221,202110,Y,C,C+,2.3
1039,8280060,CSE148,202110,Y,A,A-,3.7
1040,8280060,FIN301,202310,Y,D,D-,0.7
1041,8280060,ISA125,202020,Y,B,B,3
1042,8280060,ISA225,202120,Y,B,B+,3.3
1043,8280060,ISA235,202120,Y,C,C,2
1044,8280060,MGT291,202220,Y,A,A-,3.7
1045,8280060,MTH151,202010,Y,C,C-,1.7
1046,8280000,CSE148,202010,Y,D,D+,1.3
1047,8280000,FIN301,202120,Y,B,B-,2.7
1048,8280000,ISA225,202310,Y,C,C,2
1049,8280000,ISA235,202310,Y,B,B,3
1050,8280000,MGT291,202220,Y,A,A-,3.7
1051,8279703,CSE148,202010,Y,B,B,3
1052,8279703,ISA225,202120,Y,B,B-,2.7
1053,8279703,ISA235,202120,Y,C,C,2
1054,8279285,ACC221,202110,Y,A,A,4
1055,8279285,BUS104,202110,Y,B,B,3
1056,8279285,CSE148,202130,Y,C,C-,1.7
1057,8279285,NA,202215,Y,A,A,4
1058,8279285,FIN301,202220,Y,A,A,4
1059,8279285,ISA125,202210,Y,B,B,3
1060,8279285,ISA225,202230,Y,B,B+,3.3
1061,8279285,ISA235,202210,Y,B,B-,2.7
1062,8279285,MGT291,202120,Y,A,A,4
1063,8279285,MGT295,202310,Y,C,C+,2.3
1064,8279077,ACC221,202010,Y,C,C+,2.3
1065,8279077,BUS104,202010,Y,B,B,3
1066,8279077,FIN301,202120,Y,A,A-,3.7
1067,8279077,ISA225,202110,Y,A,A,4
1068,8279077,ISA235,202120,Y,A,A,4
1069,8279077,MGT291,202220,Y,A,A-,3.7
1070,8279077,MGT295,202310,Y,A,A-,3.7
1071,8279063,CSE148,202010,Y,B,B-,2.7
1072,8279063,ECO201,202120,Y,A,A-,3.7
1073,8279063,FIN301,202210,Y,B,B,3
1074,8279063,ISA125,202120,Y,C,C+,2.3
1075,8279063,ISA225,202210,Y,C,C+,2.3
1076,8279063,ISA235,202220,Y,C,C+,2.3
1077,8279063,MGT291,202220,Y,C,C+,2.3
1078,8279063,MGT295,202310,Y,B,B,3
1079,8279063,MTH151,202030,Y,D,D,1
1080,8279063,NA,202110,Y,C,C+,2.3
1081,8278968,ACC221,202010,Y,B,B+,3.3
1082,8278968,BUS104,202010,Y,A,A,4
1083,8278968,CSE148,202020,Y,A,A,4
1084,8278968,FIN301,202120,Y,A,A,4
1085,8278968,ISA225,202110,Y,A,A-,3.7
1086,8278968,ISA235,202210,Y,A,A,4
1087,8278739,ECO201,202010,Y,A,A-,3.7
1088,8278739,FIN301,202120,Y,A,A,4
1089,8278739,ISA235,202210,Y,A,A-,3.7
1090,8278739,MTH151,202010,Y,D,D,1
1091,8278739,NA,202020,Y,B,B,3
1092,8278735,ACC221,202020,Y,A,A-,3.7
1093,8278735,BUS104,202020,Y,A,A-,3.7
1094,8278735,CSE148,202010,Y,A,A,4
1095,8278735,ECO201,202010,Y,B,B,3
1096,8278735,ISA235,202110,Y,B,B+,3.3
1097,8278735,MGT291,202120,Y,A,A,4
1098,8278735,MTH151,202010,Y,A,A,4
1099,8277855,BUS104,202010,Y,A,A-,3.7
1100,8277855,CSE148,202020,Y,A,A,4
1101,8277855,ECO201,202020,Y,B,B,3
1102,8277855,FIN301,202220,Y,B,B+,3.3
1103,8277855,ISA225,202220,Y,B,B+,3.3
1104,8277855,MGT291,202110,Y,A,A,4
1105,8277850,ECO201,202020,Y,A,A,4
1106,8277745,ACC221,202010,Y,A,A-,3.7
1107,8277745,BUS104,202010,Y,B,B+,3.3
1108,8277745,CSE148,202020,Y,A,A,4
1109,8277745,ECO201,202020,Y,A,A,4
1110,8277745,FIN301,202110,Y,A,A,4
1111,8277745,MGT291,202120,Y,A,A+,4
1112,8277745,MGT295,202310,Y,A,A-,3.7
1113,8277684,ACC221,202010,Y,B,B,3
1114,8277684,BUS104,202010,Y,B,B,3
1115,8277684,FIN301,202210,Y,A,A-,3.7
1116,8277684,ISA125,202110,Y,A,A,4
1117,8277684,ISA225,202120,Y,B,B+,3.3
1118,8277684,ISA235,202120,Y,A,A-,3.7
1119,8277684,MGT291,202220,Y,B,B+,3.3
1120,8277518,BUS104,202020,Y,B,B+,3.3
1121,8277518,CSE148,202010,Y,A,A,4
1122,8277518,FIN301,202120,Y,A,A,4
1123,8277518,ISA225,202210,Y,A,A+,4
1124,8277518,ISA235,202120,Y,A,A,4
1125,8277518,MGT291,202220,Y,A,A,4
1126,8277469,ACC221,202210,Y,C,C,2
1127,8277469,BUS104,202020,Y,B,B,3
1128,8277469,CSE148,202010,Y,C,C,2
1129,8277469,FIN301,202320,Y,D,D,1
1130,8277469,ISA225,202110,Y,C,C,2
1131,8277469,MGT291,202120,Y,B,B+,3.3
1132,8277469,MTH151,202010,Y,D,D,1
1133,8277355,ACC221,202120,Y,B,B+,3.3
1134,8277355,BUS104,202220,Y,A,A-,3.7
1135,8277355,CSE148,202120,Y,B,B+,3.3
1136,8277355,FIN301,202220,Y,B,B+,3.3
1137,8277355,ISA225,202310,Y,B,B+,3.3
1138,8277355,ISA235,202210,Y,A,A,4
1139,8277355,MGT291,202210,Y,B,B+,3.3
